name,score,average_slope,IssueComment,openIssue,openPR,ReviewComment,mergePR
hacker-laws,0.7120704650878906,0.061314677044813394,0.20423355636762397,0.06053626708675396,0.0187548424284629,0.00034089075960339055,0.022707828581622652
og-aws,4.4829559326171875,0.6205215363656889,1.238734179275483,0.11598940704180198,0.19838944006811787,0.16405417791379717,1.3854404775292442
Docker-OSX,15.953006744384766,0.40473488946707653,0.4979153654098002,1.4565659527736021,0.059266699404658826,3.003529257777159e-17,0.009926429747321892
HowToCook,18.43364715576172,0.1900650407311423,0.1984131516408144,0.33497007156277125,0.2092311013397145,0.012913390790326155,0.1947974883220852
nvm,21.11384391784668,1.2447813339897027,1.4010329592221809,2.3211155316179566,1.264872733765574,0.3726887453207181,0.8641967000220847
zsh-autosuggestions,24.720125198364258,0.6932922621258563,2.23481191157662,0.8334887710781086,0.13300760814596063,0.2651530198285411,5.076916844511562e-14
setup-ipsec-vpn,29.223365783691406,1.0425690210479834,2.819588548834617,2.3703759625850642,0.009156095287099764,7.3142304131333235e-19,0.013724498533135766
powerlevel10k,33.903846740722656,1.0393333385710133,1.3730956360212927,2.148306603362562,0.8993677664242167,0.3693170211996232,0.40657966584737165
iTerm2-Color-Schemes,34.43544387817383,1.2934985128426537,2.0544394823367966,2.050488413721894,0.38124724717994996,1.0436024888010202,0.937714932173609
tldr,35.292863845825195,2.6043739524966893,2.5866114746434343,3.4993811603921054,2.2974880170010015,2.330990588101757,2.307398522345147
dokku,49.081382751464844,1.303985751866398,2.3049850184507625,2.3658593786399327,0.7734136443652659,0.190086179323685,0.8855845385523449
ohmyzsh,58.542022705078125,1.8387234892939375,1.1387917888236545,1.5790092536319604,3.6176021914502234,1.6982799483278914,1.1599342642359578
leetcode-master,61.91093444824218,1.476909416117193,2.66678120070505,1.5681890013767126,1.452353340880106,0.015942042456976648,1.68128149516712
awesome,65.48160552978516,1.861045671906778,2.760739766890374,3.9749246081391614,1.0400098946302885,0.8563986555933073,0.6731554342807579
pyenv,67.44054794311523,1.635777115181695,0.46058321631741134,1.5293202947349913,2.8215600407782104,1.5693637746029714,1.798058249474892
fish-shell,73.64810943603516,2.406288126020885,2.0726461181902622,2.4616775667365873,4.331693114307938,2.1397604260099743,1.0256634048596593
acme.sh,81.99771881103516,2.9120596418830513,4.393270811309423,1.8969144247228726,3.8426683145518927,1.5085721615349872,2.9188724972960802
pi-hole,87.7206802368164,2.7981436648182663,2.3133061201121943,2.3863847389983683,3.333302411933328,2.6195449850028254,3.338180068044615
