name,score,average_slope,IssueComment,openIssue,openPR,ReviewComment,mergePR
DeepSpeech,5.37440299987793,0.20447314269526334,0.3131953736501192,0.41304584650180953,0.29612449326098284,2.5926392917682506e-15,6.340228631895279e-11
C-Plus-Plus,6.476774215698241,1.9466566494030033,1.9434751530611103,1.8967997285674958,2.028097155675885,1.3636264274607397,2.501284782249786
interview,11.189489364624023,0.1624536378938626,0.296643568857969,0.3093767940505795,0.20613271562036303,9.734738868976778e-10,0.0001151099669275038
modern-cpp-tutorial,19.563817977905273,0.42104705160430794,0.21529513928742114,0.7043060827676965,0.5794473983135219,0.014673873010161303,0.5915127646427387
cmder,19.893836975097656,0.8812970041387717,1.4271531852432238,0.7608778273998473,1.0872630750976413,2.279962320394013e-09,1.1311909306731838
CPlusPlusThings,23.263683319091797,0.5005982152342698,1.059188304298485,0.09984671662374225,1.3437842073204562,1.737858087879257e-05,0.0001544693477870638
tdesktop,29.871702194213867,1.0456992658031203,0.35425396698253336,0.43058362533824157,1.3774760504069328,0.22891022946871592,2.8372724568191785
RedisDesktopManager,31.743240356445312,0.5002317816463748,0.7466273701294911,1.2735385516776732,0.21344070332779483,1.5553463600373408e-16,0.26755228309691453
leveldb,33.461313247680664,0.561665434111789,1.337543188405383,1.029604147216267,0.26650916150867393,0.15848634878928516,0.016184324639336296
srs,34.846248626708984,1.39580086705118,0.6171582870479247,2.3944329141868836,1.8983954447161022,0.21212836263360238,1.856889326671387
rethinkdb,37.70337104797363,0.4573057225720767,1.4438328580523954,0.3146904968353188,0.24934444717248488,0.007881088575047384,0.27077972222513685
calculator,38.800716400146484,1.0013570014439541,1.1042279426929429,1.3746042947735109,0.9004365819867828,0.8694073238344368,0.7581088639320978
TrafficMonitor,42.45373725891113,1.4073945147073885,2.5607906496657997,1.8280229950773845,0.7251536439915149,1.0432624678646079,0.8797428169376358
tesseract,43.54962348937988,1.1065247931475741,1.21019815939534,2.334645495171544,1.0096583331619478,0.44962149633796145,0.528500481671078
mediapipe,44.41911697387695,1.6208854871830867,3.043854995291405,2.5583236977593056,1.967671034378673,0.48688546504396263,0.04769224344208557
flatbuffers,44.99399185180664,2.7765279070716398,3.328685828934157,1.2755309762503815,3.7371624421274645,1.8585847422758548,3.682675545770338
serenity,55.42045593261719,1.898001072458896,1.533578668929205,0.5808014200575929,2.177364257129916,2.896418194229213,2.3018428219485543
x64dbg,56.462392807006836,1.7529586452023704,2.5967363843142497,2.6698225340105735,2.0297976220536325,0.016626661101988523,1.4518100245314074
mxnet,59.96527671813965,0.7949355176005737,0.7219481551753404,0.7241250195754994,0.6547011903199466,1.0963273397186435,0.7775758832134385
aseprite,59.99185562133788,2.313828945816167,3.1238834574542516,1.8565761489041197,3.8336496234050235,2.534409638727043,0.22062586059039832
tensorflow,60.508155822753906,2.362054715104253,1.9376726387862477,2.134842423077573,2.7241392695852893,2.9813205218109355,2.0322987222612197
folly,62.863845825195305,2.0142936905359883,3.307055580790714,3.3037972381779532,2.9564242610778937,0.5041913726322037,1.1778943392754606e-12
flameshot,66.88356399536133,0.7124776487271689,1.0790565188383952,1.2810696418238228,0.7458446549177976,0.06653243752408397,0.38988499053174447
osquery,67.50631332397461,1.8095997809234323,1.7237541335642863,2.6022843546101457,1.5494249600718224,1.3330097685365374,1.8395256878343698
imgui,68.28836441040039,2.2254207044350047,4.265573118460368,4.040051162449627,2.1997016776709875,0.30830103708802425,0.3134765265060176
googletest,73.04275512695312,2.0493369326259705,2.108576165859853,2.208532808334831,2.3831914025145777,1.944699123061674,1.6016851633589155
opencv,74.06017303466797,2.959139950727587,3.2481551833122544,3.186744631097588,3.0289586894523923,2.5384973575233434,2.793343892252356
yuzu,78.21283340454102,2.4422716792399575,3.7488049142626156,2.292905148446418,1.888906210777754,1.8663028762865945,2.4144392464264057
apollo,79.91996765136719,1.425320632535043,2.634801360586246,2.957222686048624,0.9297595350841255,7.260453529948552e-12,0.604819580948958
terminal,81.5385627746582,3.109615029414895,2.835709637591289,2.72117218609515,4.291956940323147,2.258100762940662,3.441135620124228
