repo_id,repo_name,org_id,org_login,repo_language,repo_license
118861276,gto76/python-cheatsheet,0,,Python,other
229764465,Asabeneh/30-Days-Of-JavaScript,0,,JavaScript,other
267775629,geekxh/hello-algorithm,0,,Java,other
128565937,iamadamdev/bypass-paywalls-chrome,0,,JavaScript,other
62156403,QSCTech/zju-icicles,4727983,QSCTech,HTML,other
21600440,bayandin/awesome-awesomeness,0,,Ruby,other
21393871,sorrycc/awesome-javascript,0,,,other
97249406,denysdovhan/wtfjs,0,,JavaScript,other
238316428,CSSEGISandData/COVID-19,0,,,other
40997482,vim/vim,11618545,vim,Vim script,other
56717493,joshbuchea/HEAD,0,,,other
221129519,AobingJava/JavaFamily,0,,,other
152870372,ruanyf/weekly,0,,,other
72907253,ityouknow/spring-boot-examples,0,,Java,other
14705691,ziadoz/awesome-php,0,,,other
158703981,lib-pku/libpku,44827603,lib-pku,TeX,other
84811466,mqyqingfeng/Blog,0,,,other
29219243,bannedbook/fanqiang,0,,Kotlin,other
179613976,PKUanonym/REKCARC-TSC-UHT,0,,HTML,other
527591471,AUTOMATIC1111/stable-diffusion-webui,0,,Python,other
31288958,hashicorp/vault,761456,hashicorp,Go,other
196813750,Light-City/CPlusPlusThings,0,,C++,other
70431106,ZuzooVn/machine-learning-for-software-engineers,0,,,other
135614069,sudheerj/reactjs-interview-questions,0,,JavaScript,other
122692377,houshanren/hangzhou_house_knowledge,0,,CSS,other
14125254,hashicorp/consul,761456,hashicorp,Go,other
42956467,herrbischoff/awesome-macos-command-line,0,,,other
148736243,qiurunze123/miaosha,0,,Java,other
270171567,freefq/free,0,,,other
92807616,byoungd/English-level-up-tips-for-Chinese,0,,,other
116237823,lenve/vhr,0,,Java,other
109484365,fengdu78/Coursera-ML-AndrewNg-Notes,0,,HTML,other
328831244,ibraheemdev/modern-unix,0,,,other
118858739,dwmkerr/hacker-laws,0,,Shell,other
53639099,jamiebuilds/the-super-tiny-compiler,0,,JavaScript,other
59239347,portainer/portainer,22225832,portainer,JavaScript,other
7240954,powerline/fonts,10100576,powerline,Shell,other
154648112,hollischuang/toBeTopJavaer,0,,Java,other
28699471,lukasz-madon/awesome-remote-job,0,,,other
160083795,SerenityOS/serenity,50811782,SerenityOS,C++,other
60325062,terryum/awesome-deep-learning-papers,0,,TeX,other
11620669,CodeHubApp/CodeHub,31394933,CodeHubApp,C#,other
311683390,WerWolv/ImHex,0,,C++,other
37382858,kilimchoi/engineering-blogs,0,,Ruby,other
121291758,Pierian-Data/Complete-Python-3-Bootcamp,0,,Jupyter Notebook,other
75867720,wesbos/JavaScript30,0,,HTML,other
13926404,getredash/redash,10746780,getredash,Python,other
85541218,ascoders/weekly,0,,JavaScript,other
12104024,datasciencemasters/go,5228194,datasciencemasters,,other
3390243,servo/servo,2566135,servo,Rust,other
80149262,react-navigation/react-navigation,29647600,react-navigation,TypeScript,other
50151075,markerikson/react-redux-links,0,,,other
23689830,yeasy/docker_practice,0,,Go,other
196284711,microsoft/cascadia-code,6154722,microsoft,Python,other
4660742,zhiwehu/Python-programming-exercises,0,,,other
420459569,github/copilot-docs,9919,github,Python,other
22657662,wsargent/docker-cheat-sheet,0,,,other
13862381,DrKLO/Telegram,0,,Java,other
233472199,massgravel/Microsoft-Activation-Scripts,59795046,massgravel,Batchfile,other
734934,pugjs/pug,9338635,pugjs,JavaScript,other
136062240,DovAmir/awesome-design-patterns,0,,,other
20429943,SwiftGGTeam/the-swift-programming-language-in-chinese,13672422,SwiftGGTeam,CSS,other
15975439,jlmakes/scrollreveal,0,,JavaScript,other
60273704,mozilla/DeepSpeech,131524,mozilla,C++,other
513217098,WeNeedHome/SummaryOfLoanSuspension,0,,TypeScript,other
3112748,leereilly/games,0,,,other
32157172,gfwlist/gfwlist,11460227,gfwlist,,other
40905762,judasn/IntelliJ-IDEA-Tutorial,0,,,other
325573863,coder2gwy/coder2gwy,0,,,other
28723659,ChristosChristofidis/awesome-deep-learning,0,,,other
482152820,geekan/HowToLiveLonger,0,,,other
23129458,aseprite/aseprite,3853896,aseprite,C++,other
48769241,penpot/penpot,30179644,penpot,Clojure,other
3623050,Homebrew/homebrew-cask,1503512,Homebrew,Ruby,other
82040650,shimohq/chinese-programmer-wrong-pronunciation,13383310,shimohq,Python,other
357728969,Jarred-Sumner/bun,0,,Zig,other
18477927,segmentio/nightmare,819518,segmentio,JavaScript,other
