name,score,average_slope,IssueComment,openIssue,openPR,ReviewComment,mergePR
mkcert,15.720872879028319,0.6354785382159617,2.990067657516886,0.12402732229573701,0.06272135391853188,7.035341904581563e-11,0.0005763572782994953
highlight.js,31.948032379150394,0.9243272971581906,0.5111360417509702,2.191830829400576,0.7268010639963687,0.5142643351264218,0.6776042155166154
leveldb,33.461313247680664,0.561665434111789,1.337543188405383,1.029604147216267,0.26650916150867393,0.15848634878928516,0.016184324639336296
quill,44.576425552368164,2.0953849843558214,3.823527664669998,3.9470579493487685,0.9050104556635785,0.8416290151621928,0.959699836934569
examples,47.70973205566406,2.4196542439525563,2.925379203666377,1.3629077985571556,3.439212400473763,1.2231344487911415,3.1476373682743444
httpie,56.60118103027344,0.36617216707173267,0.36121758843539403,0.7725140682651099,0.6623495730333535,0.0003922032388202943,0.034387402385985345
flask,61.054306030273445,1.2968818576028949,1.0137554665698012,1.8349503349310983,1.6634099951151249,0.031147332679736118,1.9411461587187142
pandas,61.47470474243164,2.803824537374176,2.222562891473829,2.5058519344662677,3.552128222485741,2.1517053944196727,3.58687424402537
appwrite,69.96793746948242,3.0734391239441545,2.169239182839217,2.3400582637435074,4.385706158629944,3.3760194546867286,3.0961725598213765
googletest,73.04275512695312,2.0493369326259705,2.108576165859853,2.208532808334831,2.3831914025145777,1.944699123061674,1.6016851633589155
redis,82.50190734863281,2.633458893437855,3.243126512327933,3.925123208382263,2.929089189131691,1.685555136464778,1.384400420882608
flutter,85.07322311401367,3.8715419890379854,0.8812516806978512,3.2227939533933108,5.088785201210374,5.058321418413534,5.106557691474858
scikit-learn,94.44864273071289,3.228752235595968,2.933865753207145,2.3724820420502506,3.4934503489978446,3.3927362466879067,3.9512267870366937
numpy,94.73888397216797,2.5123896935896326,2.2463833632515873,3.314550695768264,2.140336907375346,2.259367737635883,2.601309763917084
freeCodeCamp,95.08079528808594,3.460374754616867,3.4135820281043667,4.094651104283909,3.1403325933709163,2.740973893851094,3.9123341534740486
